game_id,team,opp,week,season,longest_rec
2015_02_BAL_OAK,LV,BAL,2,2015,68
2015_02_DAL_PHI,DAL,PHI,2,2015,42
2015_02_DAL_PHI,PHI,DAL,2,2015,32
2015_02_DEN_KC,DEN,KC,2,2015,22
2015_02_DEN_KC,KC,DEN,2,2015,30
2015_02_DET_MIN,DET,MIN,2,2015,19
2015_02_DET_MIN,MIN,DET,2,2015,49
2015_02_HOU_CAR,CAR,HOU,2,2015,36
2015_02_HOU_CAR,HOU,CAR,2,2015,48
2015_02_MIA_JAX,JAX,MIA,2,2015,52
2015_02_MIA_JAX,MIA,JAX,2,2015,48
2015_02_NE_BUF,BUF,NE,2,2015,32
2015_02_NE_BUF,NE,BUF,2,2015,40
2015_02_NYJ_IND,IND,NYJ,2,2015,30
2015_02_NYJ_IND,NYJ,IND,2,2015,42
2015_02_SD_CIN,CIN,LAC,2,2015,45
2015_02_SD_CIN,LAC,CIN,2,2015,40
2015_02_SEA_GB,GB,SEA,2,2015,29
2015_02_SEA_GB,SEA,GB,2,2015,32
2015_02_SF_PIT,PIT,SF,2,2015,59
2015_02_SF_PIT,SF,PIT,2,2015,75
2015_02_STL_WAS,LA,WAS,2,2015,40
2015_02_STL_WAS,WAS,LA,2,2015,35
2015_02_TB_NO,NO,TB,2,2015,24
2015_02_TB_NO,TB,NO,2,2015,54
2015_02_TEN_CLE,CLE,TEN,2,2015,60
2015_02_TEN_CLE,TEN,CLE,2,2015,33
2015_03_ATL_DAL,ATL,DAL,3,2015,45
2015_03_ATL_DAL,DAL,ATL,3,2015,22
2015_03_BUF_MIA,BUF,MIA,3,2015,39
2015_03_BUF_MIA,MIA,BUF,3,2015,46
2015_03_CHI_SEA,CHI,SEA,3,2015,21
2015_03_CHI_SEA,SEA,CHI,3,2015,30
2015_03_CIN_BAL,BAL,CIN,3,2015,50
2015_03_CIN_BAL,CIN,BAL,3,2015,80
2015_03_DEN_DET,DEN,DET,3,2015,45
2015_03_DEN_DET,DET,DEN,3,2015,33
2015_03_IND_TEN,IND,TEN,3,2015,48
2015_03_IND_TEN,TEN,IND,3,2015,35
2015_03_JAX_NE,JAX,NE,3,2015,59
2015_03_JAX_NE,NE,JAX,3,2015,43
2015_03_KC_GB,GB,KC,3,2015,52
2015_03_KC_GB,KC,GB,3,2015,61
2015_03_NO_CAR,CAR,NO,3,2015,55
2015_03_NO_CAR,NO,CAR,3,2015,23
2015_03_OAK_CLE,CLE,LV,3,2015,41
2015_03_OAK_CLE,LV,CLE,3,2015,55
2015_03_PHI_NYJ,NYJ,PHI,3,2015,26
2015_03_PHI_NYJ,PHI,NYJ,3,2015,23
2015_03_PIT_STL,LA,PIT,3,2015,26
2015_03_PIT_STL,PIT,LA,3,2015,20
2015_03_SD_MIN,LAC,MIN,3,2015,39
2015_03_SD_MIN,MIN,LAC,3,2015,19
2015_03_SF_ARI,ARI,SF,3,2015,40
2015_03_SF_ARI,SF,ARI,3,2015,14
2015_03_TB_HOU,HOU,TB,3,2015,29
2015_03_TB_HOU,TB,HOU,3,2015,33
2015_03_WAS_NYG,NYG,WAS,3,2015,41
2015_03_WAS_NYG,WAS,NYG,3,2015,26
2015_04_BAL_PIT,BAL,PIT,4,2015,20
2015_04_BAL_PIT,PIT,BAL,4,2015,18
2015_04_CAR_TB,CAR,TB,4,2015,30
2015_04_CAR_TB,TB,CAR,4,2015,23
2015_04_CLE_SD,CLE,LAC,4,2015,53
2015_04_CLE_SD,LAC,CLE,4,2015,68
2015_04_DAL_NO,DAL,NO,4,2015,67
2015_04_DAL_NO,NO,DAL,4,2015,80
2015_04_DET_SEA,DET,SEA,4,2015,26
2015_04_DET_SEA,SEA,DET,4,2015,50
2015_04_GB_SF,GB,SF,4,2015,38
2015_04_GB_SF,SF,GB,4,2015,47
2015_04_HOU_ATL,ATL,HOU,4,2015,55
2015_04_HOU_ATL,HOU,ATL,4,2015,42
2015_04_JAX_IND,IND,JAX,4,2015,28
2015_04_JAX_IND,JAX,IND,4,2015,48
2015_04_KC_CIN,CIN,KC,4,2015,55
2015_04_KC_CIN,KC,CIN,4,2015,44
2015_04_MIN_DEN,DEN,MIN,4,2015,43
2015_04_MIN_DEN,MIN,DEN,4,2015,25
2015_04_NYG_BUF,BUF,NYG,4,2015,27
2015_04_NYG_BUF,NYG,BUF,4,2015,51
2015_04_NYJ_MIA,MIA,NYJ,4,2015,42
2015_04_NYJ_MIA,NYJ,MIA,4,2015,58
2015_04_OAK_CHI,CHI,LV,4,2015,38
2015_04_OAK_CHI,LV,CHI,4,2015,26
2015_04_PHI_WAS,PHI,WAS,4,2015,62
2015_04_PHI_WAS,WAS,PHI,4,2015,43
2015_04_STL_ARI,ARI,LA,4,2015,23
2015_04_STL_ARI,LA,ARI,4,2015,47
2015_05_ARI_DET,ARI,DET,5,2015,49
2015_05_ARI_DET,DET,ARI,5,2015,48
2015_05_BUF_TEN,BUF,TEN,5,2015,46
2015_05_BUF_TEN,TEN,BUF,5,2015,23
2015_05_CHI_KC,CHI,KC,5,2015,33
2015_05_CHI_KC,KC,CHI,5,2015,26
2015_05_CLE_BAL,BAL,CLE,5,2015,48
2015_05_CLE_BAL,CLE,BAL,5,2015,56
2015_05_DEN_OAK,DEN,LV,5,2015,45
2015_05_DEN_OAK,LV,DEN,5,2015,33
2015_05_IND_HOU,HOU,IND,5,2015,42
2015_05_IND_HOU,IND,HOU,5,2015,43
2015_05_JAX_TB,JAX,TB,5,2015,59
2015_05_JAX_TB,TB,JAX,5,2015,56
2015_05_NE_DAL,DAL,NE,5,2015,21
2015_05_NE_DAL,NE,DAL,5,2015,59
2015_05_NO_PHI,NO,PHI,5,2015,59
2015_05_NO_PHI,PHI,NO,5,2015,41
2015_05_PIT_SD,LAC,PIT,5,2015,32
2015_05_PIT_SD,PIT,LAC,5,2015,72
2015_05_SEA_CIN,CIN,SEA,5,2015,44
2015_05_SEA_CIN,SEA,CIN,5,2015,46
2015_05_SF_NYG,NYG,SF,5,2015,49
2015_05_SF_NYG,SF,NYG,5,2015,37
2015_05_STL_GB,GB,LA,5,2015,65
2015_05_STL_GB,LA,GB,5,2015,68
2015_05_WAS_ATL,ATL,WAS,5,2015,25
2015_05_WAS_ATL,WAS,ATL,5,2015,26
2015_06_ARI_PIT,ARI,PIT,6,2015,45
2015_06_ARI_PIT,PIT,ARI,6,2015,88
2015_06_ATL_NO,ATL,NO,6,2015,30
2015_06_ATL_NO,NO,ATL,6,2015,28
2015_06_BAL_SF,BAL,SF,6,2015,34
2015_06_BAL_SF,SF,BAL,6,2015,76
2015_06_CAR_SEA,CAR,SEA,6,2015,32
2015_06_CAR_SEA,SEA,CAR,6,2015,45
2015_06_CHI_DET,CHI,DET,6,2015,46
2015_06_CHI_DET,DET,CHI,6,2015,57
2015_06_CIN_BUF,BUF,CIN,6,2015,23
2015_06_CIN_BUF,CIN,BUF,6,2015,42
2015_06_DEN_CLE,CLE,DEN,6,2015,47
2015_06_DEN_CLE,DEN,CLE,6,2015,75
2015_06_HOU_JAX,HOU,JAX,6,2015,31
2015_06_HOU_JAX,JAX,HOU,6,2015,29
2015_06_KC_MIN,KC,MIN,6,2015,42
2015_06_KC_MIN,MIN,KC,6,2015,52
2015_06_MIA_TEN,MIA,TEN,6,2015,38
2015_06_MIA_TEN,TEN,MIA,6,2015,32
2015_06_NE_IND,IND,NE,6,2015,27
2015_06_NE_IND,NE,IND,6,2015,39
2015_06_NYG_PHI,NYG,PHI,6,2015,17
2015_06_NYG_PHI,PHI,NYG,6,2015,43
2015_06_SD_GB,GB,LAC,6,2015,46
2015_06_SD_GB,LAC,GB,6,2015,50
2015_06_WAS_NYJ,NYJ,WAS,6,2015,35
2015_06_WAS_NYJ,WAS,NYJ,6,2015,20
2015_07_ATL_TEN,ATL,TEN,7,2015,24
2015_07_ATL_TEN,TEN,ATL,7,2015,19
2015_07_BAL_ARI,ARI,BAL,7,2015,35
2015_07_BAL_ARI,BAL,ARI,7,2015,31
2015_07_BUF_JAX,BUF,JAX,7,2015,58
2015_07_BUF_JAX,JAX,BUF,7,2015,31
2015_07_CLE_STL,CLE,LA,7,2015,28
2015_07_CLE_STL,LA,CLE,7,2015,41
2015_07_DAL_NYG,DAL,NYG,7,2015,35
2015_07_DAL_NYG,NYG,DAL,7,2015,44
2015_07_HOU_MIA,HOU,MIA,7,2015,27
2015_07_HOU_MIA,MIA,HOU,7,2015,54
2015_07_MIN_DET,DET,MIN,7,2015,55
2015_07_MIN_DET,MIN,DET,7,2015,49
2015_07_NO_IND,IND,NO,7,2015,87
2015_07_NO_IND,NO,IND,7,2015,47
2015_07_NYJ_NE,NE,NYJ,7,2015,27
2015_07_NYJ_NE,NYJ,NE,7,2015,29
2015_07_OAK_SD,LAC,LV,7,2015,31
2015_07_OAK_SD,LV,LAC,7,2015,52
2015_07_PHI_CAR,CAR,PHI,7,2015,28
2015_07_PHI_CAR,PHI,CAR,7,2015,24
2015_07_PIT_KC,KC,PIT,7,2015,40
2015_07_PIT_KC,PIT,KC,7,2015,41
2015_07_SEA_SF,SEA,SF,7,2015,43
2015_07_SEA_SF,SF,SEA,7,2015,27
2015_07_TB_WAS,TB,WAS,7,2015,40
2015_07_TB_WAS,WAS,TB,7,2015,38
2015_08_ARI_CLE,ARI,CLE,8,2015,60
2015_08_ARI_CLE,CLE,ARI,8,2015,52
2015_08_CIN_PIT,CIN,PIT,8,2015,38
2015_08_CIN_PIT,PIT,CIN,8,2015,25
2015_08_DET_KC,DET,KC,8,2015,30
2015_08_DET_KC,KC,DET,8,2015,23
2015_08_GB_DEN,DEN,GB,8,2015,47
2015_08_GB_DEN,GB,DEN,8,2015,17
2015_08_IND_CAR,CAR,IND,8,2015,48
2015_08_IND_CAR,IND,CAR,8,2015,30
2015_08_MIA_NE,MIA,NE,8,2015,29
2015_08_MIA_NE,NE,MIA,8,2015,47
2015_08_MIN_CHI,CHI,MIN,8,2015,28
2015_08_MIN_CHI,MIN,CHI,8,2015,40
2015_08_NYG_NO,NO,NYG,8,2015,53
2015_08_NYG_NO,NYG,NO,8,2015,50
2015_08_NYJ_OAK,LV,NYJ,8,2015,59
2015_08_NYJ_OAK,NYJ,LV,8,2015,28
2015_08_SD_BAL,BAL,LAC,8,2015,46
2015_08_SD_BAL,LAC,BAL,8,2015,70
2015_08_SEA_DAL,DAL,SEA,8,2015,15
2015_08_SEA_DAL,SEA,DAL,8,2015,22
2015_08_SF_STL,LA,SF,8,2015,66
2015_08_SF_STL,SF,LA,8,2015,33
2015_08_TB_ATL,ATL,TB,8,2015,35
2015_08_TB_ATL,TB,ATL,8,2015,28
2015_08_TEN_HOU,HOU,TEN,8,2015,42
2015_08_TEN_HOU,TEN,HOU,8,2015,18
2015_09_ATL_SF,ATL,SF,9,2015,54
2015_09_ATL_SF,SF,ATL,9,2015,41
2015_09_CHI_SD,CHI,LAC,9,2015,47
2015_09_CHI_SD,LAC,CHI,9,2015,40
2015_09_CLE_CIN,CIN,CLE,9,2015,29
2015_09_CLE_CIN,CLE,CIN,9,2015,26
2015_09_DEN_IND,DEN,IND,9,2015,64
2015_09_DEN_IND,IND,DEN,9,2015,38
2015_09_GB_CAR,CAR,GB,9,2015,59
2015_09_GB_CAR,GB,CAR,9,2015,53
2015_09_JAX_NYJ,JAX,NYJ,9,2015,44
2015_09_JAX_NYJ,NYJ,JAX,9,2015,44
2015_09_MIA_BUF,BUF,MIA,9,2015,63
2015_09_MIA_BUF,MIA,BUF,9,2015,46
2015_09_NYG_TB,NYG,TB,9,2015,24
2015_09_NYG_TB,TB,NYG,9,2015,68
2015_09_OAK_PIT,LV,PIT,9,2015,38
2015_09_OAK_PIT,PIT,LV,9,2015,59
2015_09_PHI_DAL,DAL,PHI,9,2015,51
2015_09_PHI_DAL,PHI,DAL,9,2015,44
2015_09_STL_MIN,LA,MIN,9,2015,55
2015_09_STL_MIN,MIN,LA,9,2015,30
2015_09_TEN_NO,NO,TEN,9,2015,38
2015_09_TEN_NO,TEN,NO,9,2015,61
2015_09_WAS_NE,NE,WAS,9,2015,48
2015_09_WAS_NE,WAS,NE,9,2015,36
2015_10_ARI_SEA,ARI,SEA,10,2015,35
2015_10_ARI_SEA,SEA,ARI,10,2015,40
2015_10_BUF_NYJ,BUF,NYJ,10,2015,26
2015_10_BUF_NYJ,NYJ,BUF,10,2015,36
2015_10_CAR_TEN,CAR,TEN,10,2015,27
2015_10_CAR_TEN,TEN,CAR,10,2015,24
2015_10_CHI_STL,CHI,LA,10,2015,87
2015_10_CHI_STL,LA,CHI,10,2015,37
2015_10_CLE_PIT,CLE,PIT,10,2015,61
2015_10_CLE_PIT,PIT,CLE,10,2015,64
2015_10_DAL_TB,DAL,TB,10,2015,24
2015_10_DAL_TB,TB,DAL,10,2015,26
2015_10_DET_GB,DET,GB,10,2015,43
2015_10_DET_GB,GB,DET,10,2015,32
2015_10_HOU_CIN,CIN,HOU,10,2015,26
2015_10_HOU_CIN,HOU,CIN,10,2015,25
2015_10_JAX_BAL,BAL,JAX,10,2015,29
2015_10_JAX_BAL,JAX,BAL,10,2015,21
2015_10_KC_DEN,DEN,KC,10,2015,17
2015_10_KC_DEN,KC,DEN,10,2015,80
2015_10_MIA_PHI,MIA,PHI,10,2015,43
2015_10_MIA_PHI,PHI,MIA,10,2015,60
2015_10_MIN_OAK,LV,MIN,10,2015,38
2015_10_MIN_OAK,MIN,LV,10,2015,37
2015_10_NE_NYG,NE,NYG,10,2015,76
2015_10_NE_NYG,NYG,NE,10,2015,87
2015_10_NO_WAS,NO,WAS,10,2015,60
2015_10_NO_WAS,WAS,NO,10,2015,78
2015_11_BUF_NE,BUF,NE,11,2015,42
2015_11_BUF_NE,NE,BUF,11,2015,41
2015_11_CIN_ARI,ARI,CIN,11,2015,64
2015_11_CIN_ARI,CIN,ARI,11,2015,42
2015_11_DAL_MIA,DAL,MIA,11,2015,31
2015_11_DAL_MIA,MIA,DAL,11,2015,47
2015_11_DEN_CHI,CHI,DEN,11,2015,40
2015_11_DEN_CHI,DEN,CHI,11,2015,48
2015_11_GB_MIN,GB,MIN,11,2015,37
2015_11_GB_MIN,MIN,GB,11,2015,47
2015_11_IND_ATL,ATL,IND,11,2015,36
2015_11_IND_ATL,IND,ATL,11,2015,31
2015_11_KC_SD,KC,LAC,11,2015,47
2015_11_KC_SD,LAC,KC,11,2015,27
2015_11_NYJ_HOU,HOU,NYJ,11,2015,61
2015_11_NYJ_HOU,NYJ,HOU,11,2015,25
2015_11_OAK_DET,DET,LV,11,2015,36
2015_11_OAK_DET,LV,DET,11,2015,43
2015_11_SF_SEA,SEA,SF,11,2015,31
2015_11_SF_SEA,SF,SEA,11,2015,36
2015_11_STL_BAL,BAL,LA,11,2015,46
2015_11_STL_BAL,LA,BAL,11,2015,30
2015_11_TB_PHI,PHI,TB,11,2015,39
2015_11_TB_PHI,TB,PHI,11,2015,27
2015_11_TEN_JAX,JAX,TEN,11,2015,38
2015_11_TEN_JAX,TEN,JAX,11,2015,29
2015_11_WAS_CAR,CAR,WAS,11,2015,35
2015_11_WAS_CAR,WAS,CAR,11,2015,56
2015_12_ARI_SF,ARI,SF,12,2015,48
2015_12_ARI_SF,SF,ARI,12,2015,48
2015_12_BAL_CLE,BAL,CLE,12,2015,48
2015_12_BAL_CLE,CLE,BAL,12,2015,42
2015_12_BUF_KC,BUF,KC,12,2015,48
2015_12_BUF_KC,KC,BUF,12,2015,41
2015_12_CAR_DAL,CAR,DAL,12,2015,31
2015_12_CAR_DAL,DAL,CAR,12,2015,21
2015_12_CHI_GB,CHI,GB,12,2015,22
2015_12_CHI_GB,GB,CHI,12,2015,32
2015_12_MIA_NYJ,MIA,NYJ,12,2015,40
2015_12_MIA_NYJ,NYJ,MIA,12,2015,47
2015_12_MIN_ATL,ATL,MIN,12,2015,22
2015_12_MIN_ATL,MIN,ATL,12,2015,23
2015_12_NE_DEN,DEN,NE,12,2015,39
2015_12_NE_DEN,NE,DEN,12,2015,63
2015_12_NO_HOU,HOU,NO,12,2015,37
2015_12_NO_HOU,NO,HOU,12,2015,26
2015_12_NYG_WAS,NYG,WAS,12,2015,40
2015_12_NYG_WAS,WAS,NYG,12,2015,63
2015_12_OAK_TEN,LV,TEN,12,2015,41
2015_12_OAK_TEN,TEN,LV,12,2015,36
2015_12_PHI_DET,DET,PHI,12,2015,39
2015_12_PHI_DET,PHI,DET,12,2015,43
2015_12_PIT_SEA,PIT,SEA,12,2015,69
2015_12_PIT_SEA,SEA,PIT,12,2015,80
2015_12_SD_JAX,JAX,LAC,12,2015,34
2015_12_SD_JAX,LAC,JAX,12,2015,27
2015_12_STL_CIN,CIN,LA,12,2015,45
2015_12_STL_CIN,LA,CIN,12,2015,25
2015_12_TB_IND,IND,TB,12,2015,31
2015_12_TB_IND,TB,IND,12,2015,21
2015_13_ARI_STL,ARI,LA,13,2015,68
2015_13_ARI_STL,LA,ARI,13,2015,30
2015_13_ATL_TB,ATL,TB,13,2015,25
2015_13_ATL_TB,TB,ATL,13,2015,36
2015_13_BAL_MIA,BAL,MIA,13,2015,41
2015_13_BAL_MIA,MIA,BAL,13,2015,38
2015_13_CAR_NO,CAR,NO,13,2015,45
2015_13_CAR_NO,NO,CAR,13,2015,54
2015_13_CIN_CLE,CIN,CLE,13,2015,57
2015_13_CIN_CLE,CLE,CIN,13,2015,24
2015_13_DAL_WAS,DAL,WAS,13,2015,42
2015_13_DAL_WAS,WAS,DAL,13,2015,28
2015_13_DEN_SD,DEN,LAC,13,2015,22
2015_13_DEN_SD,LAC,DEN,13,2015,31
2015_13_GB_DET,DET,GB,13,2015,29
2015_13_GB_DET,GB,DET,13,2015,61
2015_13_HOU_BUF,BUF,HOU,13,2015,53
2015_13_HOU_BUF,HOU,BUF,13,2015,29
2015_13_IND_PIT,IND,PIT,13,2015,34
2015_13_IND_PIT,PIT,IND,13,2015,68
2015_13_JAX_TEN,JAX,TEN,13,2015,67
2015_13_JAX_TEN,TEN,JAX,13,2015,47
2015_13_KC_OAK,KC,LV,13,2015,26
2015_13_KC_OAK,LV,KC,13,2015,25
2015_13_NYJ_NYG,NYG,NYJ,13,2015,72
2015_13_NYJ_NYG,NYJ,NYG,13,2015,28
2015_13_PHI_NE,NE,PHI,13,2015,36
2015_13_PHI_NE,PHI,NE,13,2015,20
2015_13_SEA_MIN,MIN,SEA,13,2015,25
2015_13_SEA_MIN,SEA,MIN,13,2015,53
2015_13_SF_CHI,CHI,SF,13,2015,31
2015_13_SF_CHI,SF,CHI,13,2015,71
2015_14_ATL_CAR,ATL,CAR,14,2015,46
2015_14_ATL_CAR,CAR,ATL,14,2015,74
2015_14_BUF_PHI,BUF,PHI,14,2015,47
2015_14_BUF_PHI,PHI,BUF,14,2015,53
2015_14_DAL_GB,DAL,GB,14,2015,19
2015_14_DAL_GB,GB,DAL,14,2015,24
2015_14_DET_STL,DET,LA,14,2015,16
2015_14_DET_STL,LA,DET,14,2015,25
2015_14_IND_JAX,IND,JAX,14,2015,57
2015_14_IND_JAX,JAX,IND,14,2015,80
2015_14_MIN_ARI,ARI,MIN,14,2015,65
2015_14_MIN_ARI,MIN,ARI,14,2015,41
2015_14_NE_HOU,HOU,NE,14,2015,49
2015_14_NE_HOU,NE,HOU,14,2015,45
2015_14_NO_TB,NO,TB,14,2015,41
2015_14_NO_TB,TB,NO,14,2015,22
2015_14_NYG_MIA,MIA,NYG,14,2015,47
2015_14_NYG_MIA,NYG,MIA,14,2015,84
2015_14_OAK_DEN,DEN,LV,14,2015,32
2015_14_OAK_DEN,LV,DEN,14,2015,29
2015_14_PIT_CIN,CIN,PIT,14,2015,66
2015_14_PIT_CIN,PIT,CIN,14,2015,31
2015_14_SD_KC,KC,LAC,14,2015,44
2015_14_SD_KC,LAC,KC,14,2015,41
2015_14_SEA_BAL,BAL,SEA,14,2015,37
2015_14_SEA_BAL,SEA,BAL,14,2015,49
2015_14_SF_CLE,CLE,SF,14,2015,34
2015_14_SF_CLE,SF,CLE,14,2015,24
2015_14_TEN_NYJ,NYJ,TEN,14,2015,69
2015_14_TEN_NYJ,TEN,NYJ,14,2015,51
2015_14_WAS_CHI,CHI,WAS,14,2015,50
2015_14_WAS_CHI,WAS,CHI,14,2015,32
2015_15_ARI_PHI,ARI,PHI,15,2015,36
2015_15_ARI_PHI,PHI,ARI,15,2015,78
2015_15_ATL_JAX,ATL,JAX,15,2015,23
2015_15_ATL_JAX,JAX,ATL,15,2015,30
2015_15_BUF_WAS,BUF,WAS,15,2015,48
2015_15_BUF_WAS,WAS,BUF,15,2015,77
2015_15_CAR_NYG,CAR,NYG,15,2015,37
2015_15_CAR_NYG,NYG,CAR,15,2015,40
2015_15_CHI_MIN,CHI,MIN,15,2015,20
2015_15_CHI_MIN,MIN,CHI,15,2015,34
2015_15_CIN_SF,CIN,SF,15,2015,47
2015_15_CIN_SF,SF,CIN,15,2015,29
2015_15_CLE_SEA,CLE,SEA,15,2015,22
2015_15_CLE_SEA,SEA,CLE,15,2015,39
2015_15_DEN_PIT,DEN,PIT,15,2015,61
2015_15_DEN_PIT,PIT,DEN,15,2015,23
2015_15_DET_NO,DET,NO,15,2015,45
2015_15_DET_NO,NO,DET,15,2015,28
2015_15_GB_OAK,GB,LV,15,2015,30
2015_15_GB_OAK,LV,GB,15,2015,41
2015_15_HOU_IND,HOU,IND,15,2015,28
2015_15_HOU_IND,IND,HOU,15,2015,21
2015_15_KC_BAL,BAL,KC,15,2015,48
2015_15_KC_BAL,KC,BAL,15,2015,29
2015_15_MIA_SD,LAC,MIA,15,2015,31
2015_15_MIA_SD,MIA,LAC,15,2015,35
2015_15_NYJ_DAL,DAL,NYJ,15,2015,23
2015_15_NYJ_DAL,NYJ,DAL,15,2015,43
2015_15_TB_STL,LA,TB,15,2015,60
2015_15_TB_STL,TB,LA,15,2015,44
2015_15_TEN_NE,NE,TEN,15,2015,31
2015_15_TEN_NE,TEN,NE,15,2015,57
2015_16_CAR_ATL,ATL,CAR,16,2015,70
2015_16_CAR_ATL,CAR,ATL,16,2015,19
2015_16_CHI_TB,CHI,TB,16,2015,25
2015_16_CHI_TB,TB,CHI,16,2015,50
2015_16_CIN_DEN,CIN,DEN,16,2015,20
2015_16_CIN_DEN,DEN,CIN,16,2015,35
2015_16_CLE_KC,CLE,KC,16,2015,24
2015_16_CLE_KC,KC,CLE,16,2015,19
2015_16_DAL_BUF,BUF,DAL,16,2015,37
2015_16_DAL_BUF,DAL,BUF,16,2015,34
2015_16_GB_ARI,ARI,GB,16,2015,47
2015_16_GB_ARI,GB,ARI,16,2015,38
2015_16_HOU_TEN,HOU,TEN,16,2015,44
2015_16_HOU_TEN,TEN,HOU,16,2015,31
2015_16_IND_MIA,IND,MIA,16,2015,28
2015_16_IND_MIA,MIA,IND,16,2015,49
2015_16_JAX_NO,JAX,NO,16,2015,90
2015_16_JAX_NO,NO,JAX,16,2015,71
2015_16_NE_NYJ,NE,NYJ,16,2015,30
2015_16_NE_NYJ,NYJ,NE,16,2015,48
2015_16_NYG_MIN,MIN,NYG,16,2015,28
2015_16_NYG_MIN,NYG,MIN,16,2015,72
2015_16_PIT_BAL,BAL,PIT,16,2015,39
2015_16_PIT_BAL,PIT,BAL,16,2015,27
2015_16_SD_OAK,LAC,LV,16,2015,23
2015_16_SD_OAK,LV,LAC,16,2015,33
2015_16_SF_DET,DET,SF,16,2015,36
2015_16_SF_DET,SF,DET,16,2015,38
2015_16_STL_SEA,LA,SEA,16,2015,28
2015_16_STL_SEA,SEA,LA,16,2015,28
2015_16_WAS_PHI,PHI,WAS,16,2015,43
2015_16_WAS_PHI,WAS,PHI,16,2015,28
2015_17_BAL_CIN,BAL,CIN,17,2015,21
2015_17_BAL_CIN,CIN,BAL,17,2015,23
2015_17_DET_CHI,CHI,DET,17,2015,45
2015_17_DET_CHI,DET,CHI,17,2015,36
2015_17_JAX_HOU,HOU,JAX,17,2015,27
2015_17_JAX_HOU,JAX,HOU,17,2015,45
2015_17_MIN_GB,GB,MIN,17,2015,37
2015_17_MIN_GB,MIN,GB,17,2015,22
2015_17_NE_MIA,MIA,NE,17,2015,46
2015_17_NE_MIA,NE,MIA,17,2015,68
2015_17_NO_ATL,ATL,NO,17,2015,42
2015_17_NO_ATL,NO,ATL,17,2015,36
2015_17_NYJ_BUF,BUF,NYJ,17,2015,38
2015_17_NYJ_BUF,NYJ,BUF,17,2015,41
2015_17_OAK_KC,KC,LV,17,2015,25
2015_17_OAK_KC,LV,KC,17,2015,31
2015_17_PHI_NYG,NYG,PHI,17,2015,45
2015_17_PHI_NYG,PHI,NYG,17,2015,60
2015_17_PIT_CLE,CLE,PIT,17,2015,42
2015_17_PIT_CLE,PIT,CLE,17,2015,66
2015_17_SD_DEN,DEN,LAC,17,2015,72
2015_17_SD_DEN,LAC,DEN,17,2015,80
2015_17_SEA_ARI,ARI,SEA,17,2015,21
2015_17_SEA_ARI,SEA,ARI,17,2015,36
2015_17_STL_SF,LA,SF,17,2015,54
2015_17_STL_SF,SF,LA,17,2015,44
2015_17_TB_CAR,CAR,TB,17,2015,41
2015_17_TB_CAR,TB,CAR,17,2015,30
2015_17_TEN_IND,IND,TEN,17,2015,57
2015_17_TEN_IND,TEN,IND,17,2015,29
2015_17_WAS_DAL,DAL,WAS,17,2015,36
2015_17_WAS_DAL,WAS,DAL,17,2015,71
2015_18_GB_WAS,GB,WAS,18,2015,34
2015_18_GB_WAS,WAS,GB,18,2015,38
2015_18_KC_HOU,HOU,KC,18,2015,17
2015_18_KC_HOU,KC,HOU,18,2015,48
2015_18_PIT_CIN,CIN,PIT,18,2015,25
2015_18_PIT_CIN,PIT,CIN,18,2015,60
2015_18_SEA_MIN,MIN,SEA,18,2015,24
2015_18_SEA_MIN,SEA,MIN,18,2015,35
2015_19_GB_ARI,ARI,GB,19,2015,75
2015_19_GB_ARI,GB,ARI,19,2015,60
2015_19_KC_NE,KC,NE,19,2015,26
2015_19_KC_NE,NE,KC,19,2015,42
2015_19_PIT_DEN,DEN,PIT,19,2015,34
2015_19_PIT_DEN,PIT,DEN,19,2015,58
2015_19_SEA_CAR,CAR,SEA,19,2015,27
2015_19_SEA_CAR,SEA,CAR,19,2015,33
2015_20_ARI_CAR,ARI,CAR,20,2015,21
2015_20_ARI_CAR,CAR,ARI,20,2015,86
2015_20_NE_DEN,DEN,NE,20,2015,34
2015_20_NE_DEN,NE,DEN,20,2015,40
2015_21_CAR_DEN,CAR,DEN,21,2015,45
2015_21_CAR_DEN,DEN,CAR,21,2015,25
2016_01_BUF_BAL,BAL,BUF,1,2016,66
2016_01_BUF_BAL,BUF,BAL,1,2016,33
2016_01_CAR_DEN,CAR,DEN,1,2016,18
2016_01_CAR_DEN,DEN,CAR,1,2016,25
2016_01_CHI_HOU,CHI,HOU,1,2016,54
2016_01_CHI_HOU,HOU,CHI,1,2016,35
2016_01_CIN_NYJ,CIN,NYJ,1,2016,54
2016_01_CIN_NYJ,NYJ,CIN,1,2016,24
2016_01_CLE_PHI,CLE,PHI,1,2016,58
2016_01_CLE_PHI,PHI,CLE,1,2016,35
2016_01_DET_IND,DET,IND,1,2016,32
2016_01_DET_IND,IND,DET,1,2016,51
2016_01_GB_JAX,GB,JAX,1,2016,32
2016_01_GB_JAX,JAX,GB,1,2016,38
2016_01_LA_SF,LA,SF,1,2016,22
2016_01_LA_SF,SF,LA,1,2016,35
2016_01_MIA_SEA,MIA,SEA,1,2016,50
2016_01_MIA_SEA,SEA,MIA,1,2016,24
2016_01_MIN_TEN,MIN,TEN,1,2016,33
2016_01_MIN_TEN,TEN,MIN,1,2016,29
2016_01_NE_ARI,ARI,NE,1,2016,39
2016_01_NE_ARI,NE,ARI,1,2016,37
2016_01_NYG_DAL,DAL,NYG,1,2016,21
